run,device,device_size,page_size,size,time
53,/dev/sdb,1000204886016,4096,104857600,174319.021123
54,/dev/sdb,1000204886016,4096,104857600,173078.457066
55,/dev/sdb,1000204886016,4096,104857600,173925.268474
56,/dev/sdb,1000204886016,4096,104857600,173759.204511
57,/dev/sdb,1000204886016,4096,104857600,173905.064145
58,/dev/sdb,1000204886016,4096,104857600,173159.014060
59,/dev/sdb,1000204886016,4096,104857600,174084.836749
60,/dev/sdb,1000204886016,4096,104857600,173376.173014
61,/dev/sdb,1000204886016,4096,104857600,174607.422317
62,/dev/sdb,1000204886016,4096,104857600,173986.992979
63,/dev/sdb,1000204886016,4096,104857600,174308.900267
64,/dev/sdb,1000204886016,4096,104857600,172283.678693
65,/dev/sdb,1000204886016,4096,104857600,172045.222378
66,/dev/sdb,1000204886016,4096,104857600,174093.527295
67,/dev/sdb,1000204886016,4096,104857600,174201.756011
68,/dev/sdb,1000204886016,4096,104857600,173370.970168
69,/dev/sdb,1000204886016,4096,104857600,172637.417655
70,/dev/sdb,1000204886016,4096,104857600,174305.544107
71,/dev/sdb,1000204886016,4096,104857600,173122.264259
72,/dev/sdb,1000204886016,4096,104857600,173455.289894
73,/dev/sdb,1000204886016,4096,104857600,172437.549147
74,/dev/sdb,1000204886016,4096,104857600,173889.784126
75,/dev/sdb,1000204886016,4096,104857600,173043.010871
76,/dev/sdb,1000204886016,4096,104857600,173727.087926
77,/dev/sdb,1000204886016,4096,104857600,173493.882934
78,/dev/sdb,1000204886016,4096,104857600,173063.987199
79,/dev/sdb,1000204886016,4096,104857600,173231.549073
80,/dev/sdb,1000204886016,4096,104857600,172664.834767
81,/dev/sdb,1000204886016,4096,104857600,172393.615523
82,/dev/sdb,1000204886016,4096,104857600,173216.732909
83,/dev/sdb,1000204886016,4096,104857600,172864.290315
84,/dev/sdb,1000204886016,4096,104857600,172916.158189
85,/dev/sdb,1000204886016,4096,104857600,173163.595609
86,/dev/sdb,1000204886016,4096,104857600,173700.759980
87,/dev/sdb,1000204886016,4096,104857600,173497.878587
88,/dev/sdb,1000204886016,4096,104857600,173220.642940
89,/dev/sdb,1000204886016,4096,104857600,172354.886364
90,/dev/sdb,1000204886016,4096,104857600,174111.780820
91,/dev/sdb,1000204886016,4096,104857600,172193.791295
92,/dev/sdb,1000204886016,4096,104857600,172444.974506
93,/dev/sdb,1000204886016,4096,104857600,172584.871072
94,/dev/sdb,1000204886016,4096,104857600,173339.522964
95,/dev/sdb,1000204886016,4096,104857600,172883.369935
96,/dev/sdb,1000204886016,4096,104857600,172549.486217
97,/dev/sdb,1000204886016,4096,104857600,173133.221326
98,/dev/sdb,1000204886016,4096,104857600,172909.093681
99,/dev/sdb,1000204886016,4096,104857600,173130.756782
0,/dev/sdb,1000204886016,4096,1073741824,1749925.695244
1,/dev/sdb,1000204886016,4096,1073741824,1745614.571908
2,/dev/sdb,1000204886016,4096,1073741824,1744276.449958
3,/dev/sdb,1000204886016,4096,1073741824,1743312.082306
4,/dev/sdb,1000204886016,4096,1073741824,1742585.032750
5,/dev/sdb,1000204886016,4096,1073741824,1739993.284801
6,/dev/sdb,1000204886016,4096,1073741824,1741385.638495
7,/dev/sdb,1000204886016,4096,1073741824,1737576.798052
8,/dev/sdb,1000204886016,4096,1073741824,1735857.226416
9,/dev/sdb,1000204886016,4096,1073741824,1731053.949511
10,/dev/sdb,1000204886016,4096,1073741824,1733471.692909
11,/dev/sdb,1000204886016,4096,1073741824,1731036.243784
12,/dev/sdb,1000204886016,4096,1073741824,1730902.064948
13,/dev/sdb,1000204886016,4096,1073741824,1727601.370997
